Start Time, Fri Feb 27 16:55:24 GMT+0000 2026
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 250637.02734
Real Time (s), 250668.699227
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1433, 1433, 801
1434, 1434, 803
1435, 1435, 826
1436, 1436, 780
1437, 1437, 777
1438, 1438, 829
1439, 1439, 793
1440, 1440, 807
1441, 1441, 862
1442, 1442, 837
1443, 1443, 835
1444, 1444, 805
1445, 1445, 831
1446, 1446, 907
1447, 1447, 870
1448, 1448, 838
1449, 1449, 939
1450, 1450, 871
1451, 1451, 920
1452, 1452, 937
1453, 1453, 967
1454, 1454, 958
1455, 1455, 979
1456, 1456, 1030
1457, 1457, 975
1458, 1458, 1028
1459, 1459, 1021
1460, 1460, 1028
1461, 1461, 1071
1462, 1462, 1093
1463, 1463, 1134
1464, 1464, 1134
1465, 1465, 1196
1466, 1466, 1142
1467, 1467, 1181
1468, 1468, 1204
1469, 1469, 1251
1470, 1470, 1330
1471, 1471, 1287
1472, 1472, 1306
1473, 1473, 1303
1474, 1474, 1363
1475, 1475, 1461
1476, 1476, 1390
1477, 1477, 1443
1478, 1478, 1539
1479, 1479, 1533
1480, 1480, 1587
1481, 1481, 1583
1482, 1482, 1563
1483, 1483, 1756
1484, 1484, 1721
1485, 1485, 1769
1486, 1486, 1703
1487, 1487, 1780
1488, 1488, 1873
1489, 1489, 1779
1490, 1490, 1907
1491, 1491, 1947
1492, 1492, 1911
1493, 1493, 1917
1494, 1494, 2004
1495, 1495, 2096
1496, 1496, 2113
1497, 1497, 2102
1498, 1498, 2069
1499, 1499, 2221
1500, 1500, 2254
1501, 1501, 2355
1502, 1502, 2221
1503, 1503, 2261
1504, 1504, 2310
1505, 1505, 2382
1506, 1506, 2312
1507, 1507, 2453
1508, 1508, 2395
1509, 1509, 2401
1510, 1510, 2514
1511, 1511, 2433
1512, 1512, 2521
1513, 1513, 2462
1514, 1514, 2482
1515, 1515, 2532
1516, 1516, 2498
1517, 1517, 2419
1518, 1518, 2612
1519, 1519, 2527
1520, 1520, 2610
1521, 1521, 2653
1522, 1522, 2604
1523, 1523, 2680
1524, 1524, 2567
1525, 1525, 2561
1526, 1526, 2531
1527, 1527, 2648
1528, 1528, 2569
1529, 1529, 2549
1530, 1530, 2545
1531, 1531, 2551
1532, 1532, 2613
1533, 1533, 2506
1534, 1534, 2531
1535, 1535, 2474
1536, 1536, 2521
1537, 1537, 2428
1538, 1538, 2485
1539, 1539, 2483
1540, 1540, 2399
1541, 1541, 2328
1542, 1542, 2383
1543, 1543, 2358
1544, 1544, 2285
1545, 1545, 2247
1546, 1546, 2242
1547, 1547, 2261
1548, 1548, 2169
1549, 1549, 2103
1550, 1550, 2161
1551, 1551, 2077
1552, 1552, 2052
1553, 1553, 2031
1554, 1554, 1974
1555, 1555, 1840
1556, 1556, 1919
1557, 1557, 1822
1558, 1558, 1812
1559, 1559, 1762
1560, 1560, 1819
1561, 1561, 1726
1562, 1562, 1677
1563, 1563, 1687
1564, 1564, 1638
1565, 1565, 1641
1566, 1566, 1524
1567, 1567, 1484
1568, 1568, 1474
1569, 1569, 1446
1570, 1570, 1392
1571, 1571, 1326
1572, 1572, 1299
1573, 1573, 1314
1574, 1574, 1230
1575, 1575, 1298
1576, 1576, 1149
1577, 1577, 1172
1578, 1578, 1122
1579, 1579, 1085
1580, 1580, 1035
1581, 1581, 1019
1582, 1582, 1033
1583, 1583, 969
1584, 1584, 967
1585, 1585, 893
1586, 1586, 879
1587, 1587, 829
1588, 1588, 784
1589, 1589, 848
1590, 1590, 772
1591, 1591, 843
1592, 1592, 734
1593, 1593, 733
1594, 1594, 719
1595, 1595, 709
1596, 1596, 683
1597, 1597, 672
1598, 1598, 653
1599, 1599, 614
1600, 1600, 592
1601, 1601, 550
1602, 1602, 556
1603, 1603, 561
1604, 1604, 569
1605, 1605, 502
1606, 1606, 494
1607, 1607, 507
1608, 1608, 452
1609, 1609, 485
1610, 1610, 480
1611, 1611, 463
1612, 1612, 419
1613, 1613, 418
1614, 1614, 400
1615, 1615, 395
1616, 1616, 402
1617, 1617, 417
1618, 1618, 385
1619, 1619, 385
1620, 1620, 429
1621, 1621, 351
1622, 1622, 391
1623, 1623, 370
1624, 1624, 390
1625, 1625, 371
1626, 1626, 347
1627, 1627, 363
1628, 1628, 361
1629, 1629, 348
1630, 1630, 389
1631, 1631, 437
1632, 1632, 389
1633, 1633, 404
1634, 1634, 374
1635, 1635, 374
1636, 1636, 412
1637, 1637, 404
1638, 1638, 405
1639, 1639, 440
1640, 1640, 449
1641, 1641, 442
1642, 1642, 438
1643, 1643, 432
1644, 1644, 472
1645, 1645, 450
1646, 1646, 474
1647, 1647, 478
1648, 1648, 515
1649, 1649, 490
1650, 1650, 481
1651, 1651, 554
1652, 1652, 523
1653, 1653, 579
1654, 1654, 566
1655, 1655, 620
1656, 1656, 597
1657, 1657, 653
1658, 1658, 683
1659, 1659, 718
1660, 1660, 623
1661, 1661, 729
1662, 1662, 695
1663, 1663, 755
1664, 1664, 822
1665, 1665, 814
1666, 1666, 809
1667, 1667, 862
1668, 1668, 846
1669, 1669, 881
1670, 1670, 872
1671, 1671, 937
1672, 1672, 945
1673, 1673, 920
1674, 1674, 963
1675, 1675, 1005
1676, 1676, 1027
1677, 1677, 1062
1678, 1678, 1121
1679, 1679, 1076
1680, 1680, 1172
1681, 1681, 1155
1682, 1682, 1217
1683, 1683, 1207
1684, 1684, 1227
1685, 1685, 1284
1686, 1686, 1334
1687, 1687, 1344
1688, 1688, 1396
1689, 1689, 1411
1690, 1690, 1462
1691, 1691, 1511
1692, 1692, 1409
1693, 1693, 1512
1694, 1694, 1473
1695, 1695, 1569
1696, 1696, 1584
1697, 1697, 1669
1698, 1698, 1642
1699, 1699, 1637
1700, 1700, 1615
1701, 1701, 1671
1702, 1702, 1654
1703, 1703, 1756
1704, 1704, 1749
1705, 1705, 1811
1706, 1706, 1841
1707, 1707, 1851
1708, 1708, 1818
1709, 1709, 1866
1710, 1710, 1888
1711, 1711, 1842
1712, 1712, 1826
1713, 1713, 1908
1714, 1714, 1894
1715, 1715, 1958
1716, 1716, 1982
1717, 1717, 1919
1718, 1718, 1942
1719, 1719, 1953
1720, 1720, 1983
1721, 1721, 1968
1722, 1722, 2021
1723, 1723, 1924
1724, 1724, 1974
1725, 1725, 2004
1726, 1726, 2012
1727, 1727, 2022
1728, 1728, 2065
1729, 1729, 2035
1730, 1730, 2037
1731, 1731, 1985
1732, 1732, 1954
1733, 1733, 2049
1734, 1734, 1941
1735, 1735, 1970
1736, 1736, 1967
1737, 1737, 1899
1738, 1738, 1922
1739, 1739, 1821
1740, 1740, 1910
1741, 1741, 1870
1742, 1742, 1870
1743, 1743, 1914
1744, 1744, 1858
1745, 1745, 1735
1746, 1746, 1767
1747, 1747, 1740
1748, 1748, 1687
1749, 1749, 1770
1750, 1750, 1684
1751, 1751, 1651
1752, 1752, 1659
1753, 1753, 1616
1754, 1754, 1643
1755, 1755, 1511
1756, 1756, 1581
1757, 1757, 1563
1758, 1758, 1515
1759, 1759, 1520
1760, 1760, 1484
1761, 1761, 1422
1762, 1762, 1520
1763, 1763, 1352
1764, 1764, 1332
1765, 1765, 1337
1766, 1766, 1312
1767, 1767, 1211
1768, 1768, 1255
1769, 1769, 1234
1770, 1770, 1261
1771, 1771, 1160
1772, 1772, 1157
1773, 1773, 1088
1774, 1774, 1086
1775, 1775, 1065
1776, 1776, 1009
1777, 1777, 976
1778, 1778, 976
1779, 1779, 952
1780, 1780, 941
1781, 1781, 910
1782, 1782, 851
1783, 1783, 882
1784, 1784, 770
1785, 1785, 827
1786, 1786, 743
1787, 1787, 800
1788, 1788, 748
1789, 1789, 701
1790, 1790, 686
1791, 1791, 655
1792, 1792, 630
1793, 1793, 627
1794, 1794, 610
1795, 1795, 542
1796, 1796, 600
1797, 1797, 586
1798, 1798, 525
1799, 1799, 491
1800, 1800, 501
1801, 1801, 493
1802, 1802, 459
1803, 1803, 453
1804, 1804, 410
1805, 1805, 396
1806, 1806, 454
1807, 1807, 373
1808, 1808, 396
1809, 1809, 362
1810, 1810, 374
1811, 1811, 353
1812, 1812, 348
1813, 1813, 363
1814, 1814, 327
1815, 1815, 298
1816, 1816, 322
1817, 1817, 299
1818, 1818, 294
1819, 1819, 257
1820, 1820, 276
1821, 1821, 254
1822, 1822, 238
1823, 1823, 258
1824, 1824, 218
1825, 1825, 233
1826, 1826, 218
1827, 1827, 245
1828, 1828, 234
1829, 1829, 205
1830, 1830, 201
1831, 1831, 200
1832, 1832, 195
1833, 1833, 190
1834, 1834, 164
1835, 1835, 190
1836, 1836, 160
1837, 1837, 174
1838, 1838, 173
1839, 1839, 174
1840, 1840, 185
1841, 1841, 175
1842, 1842, 182
1843, 1843, 169
1844, 1844, 160
1845, 1845, 157
1846, 1846, 147
1847, 1847, 161
1848, 1848, 156
1849, 1849, 156
1850, 1850, 146
1851, 1851, 151
1852, 1852, 158
1853, 1853, 151
1854, 1854, 164
1855, 1855, 156
1856, 1856, 148
1857, 1857, 148
1858, 1858, 132
1859, 1859, 138
1860, 1860, 152
1861, 1861, 110
1862, 1862, 135
1863, 1863, 145
1864, 1864, 120
1865, 1865, 136
1866, 1866, 123
1867, 1867, 151
1868, 1868, 110
1869, 1869, 115
1870, 1870, 143
1871, 1871, 118
1872, 1872, 112
1873, 1873, 146
1874, 1874, 125
1875, 1875, 125
1876, 1876, 140
1877, 1877, 129
1878, 1878, 136
1879, 1879, 105
1880, 1880, 144
1881, 1881, 138
1882, 1882, 128
1883, 1883, 129
1884, 1884, 139
1885, 1885, 131
1886, 1886, 131
1887, 1887, 131
1888, 1888, 143
1889, 1889, 121
1890, 1890, 130
1891, 1891, 124
1892, 1892, 123
1893, 1893, 140
1894, 1894, 144
1895, 1895, 109
1896, 1896, 126
1897, 1897, 157
1898, 1898, 132
1899, 1899, 109
1900, 1900, 126
1901, 1901, 127
1902, 1902, 130
1903, 1903, 119
1904, 1904, 116
1905, 1905, 130
1906, 1906, 130
1907, 1907, 100
1908, 1908, 141
1909, 1909, 127
1910, 1910, 106
1911, 1911, 115
1912, 1912, 113
1913, 1913, 118
1914, 1914, 113
1915, 1915, 129
1916, 1916, 117
1917, 1917, 118
1918, 1918, 99
1919, 1919, 115
1920, 1920, 104
1921, 1921, 121
1922, 1922, 96
1923, 1923, 92
1924, 1924, 104
1925, 1925, 93
1926, 1926, 118
1927, 1927, 103
1928, 1928, 102
1929, 1929, 107
1930, 1930, 103
1931, 1931, 90
1932, 1932, 94
1933, 1933, 87
1934, 1934, 80
1935, 1935, 107
1936, 1936, 80
1937, 1937, 100
1938, 1938, 90
1939, 1939, 82
1940, 1940, 83
1941, 1941, 98
1942, 1942, 83
1943, 1943, 91
1944, 1944, 92
1945, 1945, 85
1946, 1946, 90
1947, 1947, 95
1948, 1948, 96
1949, 1949, 90
1950, 1950, 90
1951, 1951, 65
1952, 1952, 87
1953, 1953, 82
1954, 1954, 98
1955, 1955, 78
1956, 1956, 69
1957, 1957, 70
1958, 1958, 79
1959, 1959, 72
1960, 1960, 72
1961, 1961, 77
1962, 1962, 77
1963, 1963, 88
1964, 1964, 61
1965, 1965, 69
1966, 1966, 67
1967, 1967, 61
1968, 1968, 60
1969, 1969, 64
1970, 1970, 68
1971, 1971, 59
1972, 1972, 69
1973, 1973, 71
1974, 1974, 75
1975, 1975, 72
1976, 1976, 64
1977, 1977, 55
1978, 1978, 56
1979, 1979, 75
1980, 1980, 52
1981, 1981, 61
1982, 1982, 65
1983, 1983, 65
1984, 1984, 66
1985, 1985, 74
1986, 1986, 70
1987, 1987, 55
1988, 1988, 64
1989, 1989, 64
1990, 1990, 61
1991, 1991, 44
1992, 1992, 60
1993, 1993, 62
1994, 1994, 44
1995, 1995, 55
1996, 1996, 67
1997, 1997, 67
1998, 1998, 57
1999, 1999, 39
2000, 2000, 62
2001, 2001, 44
2002, 2002, 54
2003, 2003, 65
2004, 2004, 67
2005, 2005, 50
2006, 2006, 51
2007, 2007, 57
2008, 2008, 58
2009, 2009, 53
2010, 2010, 63
2011, 2011, 57
2012, 2012, 45
2013, 2013, 54
2014, 2014, 50
2015, 2015, 54
2016, 2016, 55
2017, 2017, 66
2018, 2018, 52
2019, 2019, 60
2020, 2020, 53
2021, 2021, 53
2022, 2022, 49
2023, 2023, 63
2024, 2024, 68
2025, 2025, 45
2026, 2026, 56
2027, 2027, 58
2028, 2028, 50
2029, 2029, 51
2030, 2030, 48
2031, 2031, 54
2032, 2032, 57
2033, 2033, 54
2034, 2034, 58
2035, 2035, 65
2036, 2036, 60
2037, 2037, 52
2038, 2038, 58
2039, 2039, 42
2040, 2040, 52
2041, 2041, 56
2042, 2042, 56
2043, 2043, 54
2044, 2044, 53
2045, 2045, 43
2046, 2046, 66
2047, 2047, 44
2048, 2048, 59
